Date,Rain_Sunamganj_Center,Rain_Meghalaya_Border,Mean_NDVI,Radar_VV,Daily_Water_Level,NDVI_Clean,NDVI_7Day_Avg,Flood_In_7Days,Crop_State,AgroPulse_Status,Temperature,Soil_Moisture,NDVI_Slope,Precise_Flood_Indicator,Refined_Crop_State,Final_AgroPulse_Level,Temperature_C
2021-08-08,4.110347764,5.683605803,0.076037535,-15.95552405,6.838,0.076037535,0.181825718,0.0,Post-Harvest,0.0,26.02,0.434,-0.122687281,0.0,Growing,0.0,
2021-08-09,96.26252484,39.30382594,,-15.99623938,6.838,0.076037535,0.163671307,0.0,Post-Harvest,0.0,26.02,0.434,0.0,0.0,Growing,0.0,
2021-08-10,62.07620743,40.54048887,,-16.03695472,6.838,0.076037535,0.146144553,0.0,Post-Harvest,0.0,26.02,0.434,0.0,0.0,Growing,0.0,
2021-08-11,86.9412707,87.04656344,,-16.07767005,6.838,0.076037535,0.128617798,0.0,Post-Harvest,0.0,26.02,0.434,0.0,0.0,Growing,0.0,
2021-08-12,121.1070499,93.79283466,,-16.11838539,6.838,0.076037535,0.111091044,0.0,Post-Harvest,0.0,26.53,0.432,0.0,0.0,Growing,0.0,
2021-08-13,63.9561861,86.68370808,0.037983751,-16.15910072,6.838,0.037983751,0.088128035,0.0,Post-Harvest,0.0,26.53,0.432,-0.038053784,0.0,Growing,0.0,
2021-08-14,78.14564572,80.49431122,,-16.1548807,6.838,0.037983751,0.065165025,0.0,Post-Harvest,0.0,26.53,0.432,0.0,0.0,Growing,0.0,
2021-08-15,44.42287648,29.40058928,,-16.15066067,6.838,0.037983751,0.05972877,0.0,Post-Harvest,0.0,26.53,0.432,0.0,0.0,Growing,0.0,
2021-08-16,22.947804,2.6224436,,-16.14644065,6.838,0.037983751,0.054292516,0.0,Post-Harvest,0.0,26.53,0.432,0.0,0.0,Growing,0.0,
2021-08-17,3.525986483,9.507662949,,-16.14222062,6.838,0.037983751,0.048856261,0.0,Post-Harvest,0.0,25.62,0.435,0.0,0.0,Growing,0.0,
2021-08-18,9.151503933,3.198782034,0.226950953,-16.1380006,6.838,0.226950953,0.07041532,0.0,Post-Harvest,0.0,25.62,0.435,0.188967202,0.0,Growing,0.0,
2021-08-19,4.367065805,1.725953353,,-16.13898049,6.838,0.226950953,0.09197438,0.0,Post-Harvest,0.0,25.62,0.435,0.0,0.0,Growing,0.0,
2021-08-20,3.394369119,0.222683029,,-16.13996039,6.838,0.226950953,0.118969695,0.0,Post-Harvest,0.0,25.62,0.435,0.0,0.0,Growing,0.0,
2021-08-21,8.392078961,0.330383613,,-16.14094029,6.838,0.226950953,0.145965009,0.0,Post-Harvest,0.0,25.62,0.435,0.0,0.0,Growing,0.0,
2021-08-22,40.07357033,45.48867653,,-16.14192019,6.838,0.226950953,0.172960324,0.0,Post-Harvest,0.0,27.59,0.426,0.0,0.0,Growing,0.0,
2021-08-23,105.7698914,113.8861415,0.306033206,-16.14290009,6.838,0.306033206,0.211253103,0.0,Post-Harvest,0.0,27.59,0.426,0.079082254,0.0,Mature,0.0,
2021-08-24,3.730532395,3.370316415,,-16.04443615,6.838,0.306033206,0.249545882,1.0,Post-Harvest,3.0,27.59,0.426,0.0,0.0,Mature,0.0,
2021-08-25,57.81691204,82.06940288,,-15.94597222,6.838,0.306033206,0.260843347,1.0,Post-Harvest,3.0,27.59,0.426,0.0,0.0,Mature,0.0,
2021-08-26,21.34098785,48.15574889,,-15.84750828,6.838,0.306033206,0.272140812,1.0,Post-Harvest,3.0,27.59,0.426,0.0,0.0,Mature,0.0,
2021-08-27,7.047746221,14.15605242,,-15.74904435,6.838,0.306033206,0.283438277,1.0,Post-Harvest,3.0,27.42,0.42,0.0,0.0,Mature,0.0,
2021-08-28,5.356104843,0.194216204,0.330067521,-15.65058041,6.838,0.330067521,0.298169215,1.0,Post-Harvest,3.0,27.42,0.42,0.024034315,0.0,Mature,0.0,
2021-08-29,19.11483421,17.11085713,,-15.57288463,6.838,0.330067521,0.312900153,1.0,Mature,2.0,27.42,0.42,0.0,0.0,Mature,0.0,
2021-08-30,7.315590397,6.556430442,,-15.49518884,6.838,0.330067521,0.316333627,1.0,Mature,2.0,27.42,0.42,0.0,0.0,Mature,0.0,
2021-08-31,7.50591595,5.109068174,,-15.41749306,7.826,0.330067521,0.319767101,1.0,Mature,2.0,27.42,0.42,0.0,0.0,Mature,0.0,
2021-09-01,10.56547721,19.70977819,,-15.33979728,7.826,0.330067521,0.323200574,1.0,Mature,2.0,27.29,0.43,0.0,0.0,Mature,0.0,
2021-09-02,4.829156197,3.006133902,0.327724779,-15.26210149,7.826,0.327724779,0.32629937,1.0,Mature,2.0,27.29,0.43,-0.002342742,0.0,Mature,0.0,
2021-09-03,1.116715384,0.608112075,,-15.10684729,7.826,0.327724779,0.329398166,1.0,Mature,2.0,27.29,0.43,0.0,0.0,Mature,0.0,
2021-09-04,1.862067851,0.529560509,,-14.95159308,7.826,0.327724779,0.329063489,1.0,Mature,2.0,27.29,0.43,0.0,0.0,Mature,0.0,
2021-09-05,4.501400047,1.45048108,,-14.79633888,7.826,0.327724779,0.328728812,1.0,Mature,2.0,27.29,0.43,0.0,0.0,Mature,0.0,
2021-09-06,41.14680187,38.34587583,,-14.64108467,7.826,0.327724779,0.328394134,1.0,Mature,2.0,28.05,0.427,0.0,0.0,Mature,0.0,
2021-09-07,5.460072878,1.427823942,0.414112971,-14.48583047,7.826,0.414112971,0.340400627,1.0,Mature,2.0,28.05,0.427,0.086388192,0.0,Mature,0.0,
2021-09-08,3.000398366,4.300268102,,-14.5108039,7.826,0.414112971,0.35240712,1.0,Mature,2.0,28.05,0.427,0.0,0.0,Mature,0.0,
2021-09-09,1.800392506,4.684610082,,-14.53577732,7.826,0.414112971,0.36474829,1.0,Mature,2.0,28.05,0.427,0.0,0.0,Mature,0.0,
2021-09-10,3.37437485,6.784739581,,-14.56075075,7.826,0.414112971,0.37708946,1.0,Mature,2.0,28.05,0.427,0.0,0.0,Mature,0.0,
2021-09-11,2.694147196,1.18160143,,-14.58572418,7.826,0.414112971,0.389430631,1.0,Mature,2.0,29.73,0.389,0.0,0.0,Mature,0.0,
2021-09-12,21.69206966,1.501404271,0.392176861,-14.61069761,7.826,0.392176861,0.398638071,1.0,Mature,2.0,29.73,0.389,-0.021936111,0.0,Mature,0.0,
2021-09-13,19.17827964,19.32841604,,-14.51591494,7.826,0.392176861,0.407845511,1.0,Mature,2.0,29.73,0.389,0.0,0.0,Mature,0.0,
2021-09-14,2.571317304,1.595408924,,-14.42113227,7.826,0.392176861,0.404711781,1.0,Mature,2.0,29.73,0.389,0.0,0.0,Mature,0.0,
2021-09-15,25.47460972,36.28934401,,-14.3263496,7.826,0.392176861,0.401578051,1.0,Mature,2.0,29.73,0.389,0.0,0.0,Mature,0.0,
2021-09-16,18.13747823,7.604164021,,-14.23156693,7.826,0.392176861,0.398444321,1.0,Mature,2.0,27.24,0.431,0.0,0.0,Mature,0.0,
2021-09-17,16.10155565,6.803455376,0.391379339,-14.13678426,7.826,0.391379339,0.395196659,1.0,Mature,2.0,27.24,0.431,-0.000797522,0.0,Mature,0.0,
2021-09-18,13.54550086,7.457944891,,-14.2697483,7.826,0.391379339,0.391948997,1.0,Mature,2.0,27.24,0.431,0.0,0.0,Mature,0.0,
2021-09-19,0.071091547,0.000942055,,-14.40271233,7.826,0.391379339,0.391835066,1.0,Mature,2.0,27.24,0.431,0.0,0.0,Mature,0.0,
2021-09-20,4.620934702,5.866769686,,-14.53567637,7.826,0.391379339,0.391721134,1.0,Mature,2.0,27.24,0.431,0.0,0.0,Mature,0.0,
2021-09-21,2.078858138,2.176535695,,-14.6686404,7.826,0.391379339,0.391607202,1.0,Mature,2.0,25.92,0.414,0.0,0.0,Mature,0.0,
2021-09-22,1.397856033,0.065877765,0.446584516,-14.80160444,7.826,0.446584516,0.399379724,1.0,Mature,2.0,25.92,0.414,0.055205177,0.0,Mature,0.0,
2021-09-23,1.021619325,0.058130404,,-14.83523334,7.826,0.446584516,0.407152247,1.0,Mature,2.0,25.92,0.414,0.0,0.0,Mature,0.0,
2021-09-24,1.511660133,1.857314291,,-14.86886223,7.826,0.446584516,0.4150387,1.0,Mature,2.0,25.92,0.414,0.0,0.0,Mature,0.0,
2021-09-25,0.967599084,6.499827355,,-14.90249113,7.826,0.446584516,0.422925154,1.0,Mature,2.0,25.92,0.414,0.0,0.0,Mature,0.0,
2021-09-26,1.103183213,0.638684627,,-14.93612003,7.826,0.446584516,0.430811608,1.0,Mature,2.0,29.59,0.352,0.0,0.0,Mature,0.0,
2021-09-27,1.068376256,8.374983384,0.425040915,-14.96974893,7.826,0.425040915,0.435620405,1.0,Mature,2.0,29.59,0.352,-0.021543601,0.0,Mature,0.0,
2021-09-28,33.37271149,13.98694417,,-14.90015545,7.826,0.425040915,0.440429201,1.0,Mature,2.0,29.59,0.352,0.0,0.0,Mature,0.0,
2021-09-29,1.539483455,1.880699373,,-14.83056198,7.826,0.425040915,0.437351544,1.0,Mature,2.0,29.59,0.352,0.0,0.0,Mature,0.0,
2021-09-30,1.34154503,1.647515456,,-14.7609685,7.826,0.425040915,0.434273887,1.0,Mature,2.0,29.59,0.352,0.0,0.0,Mature,0.0,
2021-10-01,9.541819096,3.110884419,,-14.69137502,7.826,0.425040915,0.43119623,1.0,Mature,2.0,28.6,0.375,0.0,0.0,Mature,0.0,
2021-10-02,26.77160938,8.989430462,0.434029279,-14.62178154,7.826,0.434029279,0.429402624,1.0,Mature,2.0,28.6,0.375,0.008988363,0.0,Mature,0.0,
2021-10-03,48.35065257,31.99644155,,-14.6514183,7.826,0.434029279,0.427609019,1.0,Mature,2.0,28.6,0.375,0.0,0.0,Mature,0.0,
2021-10-04,84.82779144,48.12851729,,-14.68105506,7.826,0.434029279,0.428893071,1.0,Mature,2.0,28.6,0.375,0.0,0.0,Mature,0.0,
2021-10-05,5.259428493,6.22989891,,-14.71069182,7.826,0.434029279,0.430177123,1.0,Mature,2.0,28.6,0.375,0.0,0.0,Mature,0.0,
2021-10-06,1.043029444,0.0,,-14.74032857,7.826,0.434029279,0.431461175,1.0,Mature,2.0,27.35,0.401,0.0,0.0,Mature,0.0,
2021-10-07,0.046669161,0.0,0.438559726,-14.76996533,7.826,0.438559726,0.433392434,1.0,Mature,2.0,27.35,0.401,0.004530447,0.0,Mature,0.0,
2021-10-08,0.316137786,0.0,,-14.66388385,7.826,0.438559726,0.435323692,1.0,Mature,2.0,27.35,0.401,0.0,0.0,Mature,0.0,
2021-10-09,0.516085126,2.14917806,,-14.55780236,7.826,0.438559726,0.435970899,1.0,Mature,2.0,27.35,0.401,0.0,0.0,Mature,0.0,
2021-10-10,0.207699772,0.014978187,,-14.45172088,7.826,0.438559726,0.436618106,1.0,Mature,2.0,27.35,0.401,0.0,0.0,Mature,0.0,
2021-10-11,0.266371738,0.004303795,,-14.34563939,7.826,0.438559726,0.437265312,1.0,Mature,2.0,28.91,0.356,0.0,0.0,Mature,0.0,
2021-10-12,0.160899962,0.009219358,0.437562155,-14.23955791,7.826,0.437562155,0.437770009,1.0,Mature,2.0,28.91,0.356,-0.000997571,0.0,Mature,0.0,
2021-10-13,2.751580576,2.12343021,,-14.23628938,7.826,0.437562155,0.438274705,1.0,Mature,2.0,28.91,0.356,0.0,0.0,Mature,0.0,
2021-10-14,0.067565815,0.022798856,,-14.23302085,7.826,0.437562155,0.438132195,1.0,Mature,2.0,28.91,0.356,0.0,0.0,Mature,0.0,
2021-10-15,2.758845518,0.693030602,,-14.22975233,7.826,0.437562155,0.437989685,1.0,Mature,2.0,28.91,0.356,0.0,0.0,Mature,0.0,
2021-10-16,1.326177043,0.00022121,,-14.2264838,7.826,0.437562155,0.437847175,1.0,Mature,2.0,29.3,0.307,0.0,0.0,Mature,0.0,
2021-10-17,1.718138704,0.336478671,0.442850384,-14.22321527,7.826,0.442850384,0.438460126,1.0,Mature,2.0,29.3,0.307,0.005288229,0.0,Mature,0.0,
2021-10-18,14.58056445,2.348928245,,-14.17723275,7.826,0.442850384,0.439073077,1.0,Mature,2.0,29.3,0.307,0.0,0.0,Mature,0.0,
2021-10-19,8.744982413,11.50285715,,-14.13125022,7.826,0.442850384,0.439828539,1.0,Mature,2.0,29.3,0.307,0.0,0.0,Mature,0.0,
2021-10-20,32.41701061,33.89056186,,-14.0852677,7.826,0.442850384,0.440584,1.0,Mature,2.0,29.3,0.307,0.0,0.0,Mature,0.0,
2021-10-21,0.244859259,0.094360716,,-14.03928517,7.826,0.442850384,0.441339461,1.0,Mature,2.0,25.19,0.42,0.0,0.0,Mature,0.0,
2021-10-22,0.000491009,0.0,0.442442318,-13.99330265,7.826,0.442442318,0.442036627,1.0,Mature,2.0,25.19,0.42,-0.000408066,0.0,Mature,0.0,
2021-10-23,0.035253905,0.0,,-13.9227009,7.826,0.442442318,0.442733794,0.0,Mature,0.0,25.19,0.42,0.0,0.0,Mature,0.0,
2021-10-24,0.067183272,0.0,,-13.85209914,6.874,0.442442318,0.442675498,0.0,Mature,0.0,25.19,0.42,0.0,0.0,Mature,0.0,
2021-10-25,0.168718415,0.0,,-13.78149739,6.874,0.442442318,0.442617203,0.0,Mature,0.0,25.19,0.42,0.0,0.0,Mature,0.0,
2021-10-26,0.040073718,0.003041703,,-13.71089564,6.874,0.442442318,0.442558908,0.0,Mature,0.0,24.81,0.348,0.0,0.0,Mature,0.0,
2021-10-27,0.288735881,0.005397127,0.459241598,-13.64029389,6.874,0.459241598,0.44490051,0.0,Mature,0.0,24.81,0.348,0.016799281,0.0,Mature,0.0,
2021-10-28,0.016769745,0.000232208,,-13.64020325,6.874,0.459241598,0.447242112,0.0,Mature,0.0,24.81,0.348,0.0,0.0,Mature,0.0,
2021-10-29,0.0,0.0,,-13.64011261,6.874,0.459241598,0.449642009,0.0,Mature,0.0,24.81,0.348,0.0,0.0,Mature,0.0,
2021-10-30,0.0,0.0,,-13.64002197,6.874,0.459241598,0.452041907,0.0,Mature,0.0,24.81,0.348,0.0,0.0,Mature,0.0,
2021-10-31,0.0,0.0,,-13.63993133,6.874,0.459241598,0.454441804,0.0,Mature,0.0,23.98,0.301,0.0,0.0,Mature,0.0,
2021-11-01,0.035755266,0.0,0.433596102,-13.63984069,6.874,0.433596102,0.453178059,0.0,Mature,0.0,23.98,0.301,-0.025645496,0.0,Mature,0.0,
2021-11-02,0.002140781,0.0,,-13.55643184,6.874,0.433596102,0.451914314,0.0,Mature,0.0,23.98,0.301,0.0,0.0,Mature,0.0,
2021-11-03,0.0,0.0,,-13.47302299,6.874,0.433596102,0.448250671,0.0,Mature,0.0,23.98,0.301,0.0,0.0,Mature,0.0,
2021-11-04,0.0,0.0,,-13.38961415,6.874,0.433596102,0.444587029,0.0,Mature,0.0,23.98,0.301,0.0,0.0,Mature,0.0,
2021-11-05,0.0,0.0,,-13.3062053,6.874,0.433596102,0.440923387,0.0,Mature,0.0,22.29,0.261,0.0,0.0,Mature,0.0,
2021-11-06,0.0,0.0,0.438044505,-13.22279645,6.874,0.438044505,0.437895231,0.0,Mature,0.0,22.29,0.261,0.004448403,0.0,Mature,0.0,
2021-11-07,0.0,0.0,,-13.25435937,6.874,0.438044505,0.434867075,0.0,Mature,0.0,22.29,0.261,0.0,0.0,Mature,0.0,
2021-11-08,0.0,0.0,,-13.28592229,6.874,0.438044505,0.435502561,0.0,Mature,0.0,22.29,0.261,0.0,0.0,Mature,0.0,
2021-11-09,0.015704274,0.0,,-13.31748521,6.874,0.438044505,0.436138047,0.0,Mature,0.0,22.29,0.261,0.0,0.0,Mature,0.0,
2021-11-10,0.000940265,0.0,,-13.34904813,6.874,0.438044505,0.436773533,0.0,Mature,0.0,23.75,0.228,0.0,0.0,Mature,0.0,
2021-11-11,0.004302784,0.000884742,0.438872011,-13.38061105,6.874,0.438872011,0.437527234,0.0,Mature,0.0,23.75,0.228,0.000827506,0.0,Mature,0.0,
2021-11-12,0.0,0.100849318,,-13.3180084,6.874,0.438872011,0.438280935,0.0,Mature,0.0,23.75,0.228,0.0,0.0,Mature,0.0,
2021-11-13,0.012754457,0.000301854,,-13.25540575,6.874,0.438872011,0.43839915,0.0,Mature,0.0,23.75,0.228,0.0,0.0,Mature,0.0,
2021-11-14,0.0,0.0,,-13.19280309,6.874,0.438872011,0.438517366,0.0,Mature,0.0,23.75,0.228,0.0,0.0,Mature,0.0,
2021-11-15,0.0,0.0,,-13.13020044,6.874,0.438872011,0.438635581,0.0,Mature,0.0,23.04,0.207,0.0,0.0,Mature,0.0,
2021-11-16,0.0,0.0,0.430141137,-13.06759779,6.874,0.430141137,0.437506528,0.0,Mature,0.0,23.04,0.207,-0.008730873,0.0,Mature,0.0,
2021-11-17,0.0,0.0,,-12.98760579,6.874,0.430141137,0.436377476,0.0,Mature,0.0,23.04,0.207,0.0,0.0,Mature,0.0,
2021-11-18,0.0,0.0,,-12.9076138,6.874,0.430141137,0.435130208,0.0,Mature,0.0,23.04,0.207,0.0,0.0,Mature,0.0,
2021-11-19,0.107632916,0.005221738,,-12.8276218,6.874,0.430141137,0.43388294,0.0,Mature,0.0,23.04,0.207,0.0,0.0,Mature,0.0,
2021-11-20,0.626869286,0.054384719,,-12.74762981,6.124,0.430141137,0.432635673,0.0,Mature,0.0,22.01,0.19,0.0,0.0,Mature,0.0,
2021-11-21,0.061791355,0.0,0.421801852,-12.66763781,6.124,0.421801852,0.430197078,0.0,Mature,0.0,22.01,0.19,-0.008339286,0.0,Mature,0.0,
2021-11-22,0.0,0.0,,-12.66514802,6.124,0.421801852,0.427758484,0.0,Mature,0.0,22.01,0.19,0.0,0.0,Mature,0.0,
2021-11-23,0.0,0.0,,-12.66265824,6.124,0.421801852,0.426567158,0.0,Mature,0.0,22.01,0.19,0.0,0.0,Mature,0.0,
2021-11-24,0.0,0.0,,-12.66016845,6.124,0.421801852,0.425375831,0.0,Mature,0.0,22.01,0.19,0.0,0.0,Mature,0.0,
2021-11-25,0.0,0.000854851,,-12.65767866,6.124,0.421801852,0.424184505,0.0,Mature,0.0,21.16,0.179,0.0,0.0,Mature,0.0,
2021-11-26,0.0,0.002639417,0.437003504,-12.65518887,6.124,0.437003504,0.425164843,0.0,Mature,0.0,21.16,0.179,0.015201653,0.0,Mature,0.0,
2021-11-27,0.0,0.0,,-12.59602949,6.124,0.437003504,0.426145181,0.0,Mature,0.0,21.16,0.179,0.0,0.0,Mature,0.0,
2021-11-28,0.0,0.0,,-12.53687011,6.124,0.437003504,0.428316846,0.0,Mature,0.0,21.16,0.179,0.0,0.0,Mature,0.0,
2021-11-29,0.0,0.0,,-12.47771073,6.124,0.437003504,0.43048851,0.0,Mature,0.0,21.16,0.179,0.0,0.0,Mature,0.0,
2021-11-30,0.0,0.0,,-12.41855135,6.124,0.437003504,0.432660175,0.0,Mature,0.0,21.77,0.171,0.0,0.0,Mature,0.0,
2021-12-01,0.0,0.0,0.415423677,-12.35939197,6.124,0.415423677,0.431749007,0.0,Mature,0.0,21.77,0.171,-0.021579827,0.0,Mature,0.0,
2021-12-02,0.0,0.008936453,,-12.38521744,6.124,0.415423677,0.43083784,0.0,Mature,0.0,21.77,0.171,0.0,0.0,Mature,0.0,
2021-12-03,0.016105717,0.002323611,,-12.41104292,6.124,0.415423677,0.427755007,0.0,Mature,0.0,21.77,0.171,0.0,0.0,Mature,0.0,
2021-12-04,7.708098242,6.927128503,,-12.43686839,6.124,0.415423677,0.424672175,0.0,Mature,0.0,21.77,0.171,0.0,0.0,Mature,0.0,
2021-12-05,32.18215989,17.69372953,,-12.46269386,6.124,0.415423677,0.421589342,0.0,Mature,0.0,21.25,0.181,0.0,0.0,Mature,0.0,
2021-12-06,18.20115884,8.624900823,0.392309155,-12.48851934,6.124,0.392309155,0.415204435,0.0,Mature,0.0,21.25,0.181,-0.023114522,0.0,Mature,0.0,
2021-12-07,0.0,0.000349974,,-12.50535905,6.124,0.392309155,0.408819528,0.0,Mature,0.0,21.25,0.181,0.0,0.0,Mature,0.0,
2021-12-08,0.0,0.0,,-12.52219876,6.124,0.392309155,0.405517454,0.0,Mature,0.0,21.25,0.181,0.0,0.0,Mature,0.0,
2021-12-09,1.570397071,1.471277829,,-12.53903847,6.124,0.392309155,0.402215379,0.0,Mature,0.0,21.25,0.181,0.0,0.0,Mature,0.0,
2021-12-10,0.035743634,0.054635703,,-12.55587819,6.124,0.392309155,0.398913304,0.0,Mature,0.0,20.27,0.341,0.0,0.0,Mature,0.0,
2021-12-11,0.0,0.0,0.398035748,-12.5727179,6.124,0.398035748,0.396429314,0.0,Mature,0.0,20.27,0.341,0.005726593,0.0,Mature,0.0,
2021-12-12,0.0,0.0,,-12.58742541,6.124,0.398035748,0.393945324,0.0,Mature,0.0,20.27,0.341,0.0,0.0,Mature,0.0,
2021-12-13,0.0,0.0,,-12.60213292,6.124,0.398035748,0.394763409,0.0,Mature,0.0,20.27,0.341,0.0,0.0,Mature,0.0,
2021-12-14,0.0,0.0,,-12.61684043,6.124,0.398035748,0.395581494,0.0,Mature,0.0,20.27,0.341,0.0,0.0,Mature,0.0,
2021-12-15,0.0,0.0,,-12.63154794,6.124,0.398035748,0.396399578,0.0,Mature,0.0,18.46,0.294,0.0,0.0,Mature,0.0,
2021-12-16,0.0,0.001231471,0.371375335,-12.64625545,6.124,0.371375335,0.393409033,0.0,Mature,0.0,18.46,0.294,-0.026660413,0.0,Mature,0.0,
2021-12-17,0.0,0.004112365,,-12.61481917,6.411,0.371375335,0.390418487,0.0,Mature,0.0,18.46,0.294,0.0,0.0,Mature,0.0,
2021-12-18,0.0,0.0,,-12.58338289,6.411,0.371375335,0.386609857,0.0,Mature,0.0,18.46,0.294,0.0,0.0,Mature,0.0,
2021-12-19,0.0,0.0,,-12.55194661,6.411,0.371375335,0.382801226,0.0,Mature,0.0,18.46,0.294,0.0,0.0,Mature,0.0,
2021-12-20,0.0,0.0,,-12.52051033,6.411,0.371375335,0.378992596,0.0,Mature,0.0,17.18,0.262,0.0,0.0,Mature,0.0,
2021-12-21,0.0,0.001191192,0.359033633,-12.48907405,6.411,0.359033633,0.373420865,0.0,Mature,0.0,17.18,0.262,-0.012341702,0.0,Mature,0.0,
2021-12-22,37.29764873,7.847801549,,-12.43156857,6.411,0.359033633,0.367849134,0.0,Mature,0.0,17.18,0.262,0.0,0.0,Mature,0.0,
2021-12-23,0.0,0.013197434,,-12.3740631,6.411,0.359033633,0.366086034,0.0,Mature,0.0,17.18,0.262,0.0,0.0,Mature,0.0,
2021-12-24,0.0,0.008800245,,-12.31655762,6.411,0.359033633,0.364322934,0.0,Mature,0.0,17.18,0.262,0.0,0.0,Mature,0.0,
2021-12-25,0.003180958,0.092589844,,-12.25905214,6.411,0.359033633,0.362559834,0.0,Mature,0.0,17.43,0.258,0.0,0.0,Mature,0.0,
2021-12-26,0.10401006,0.192955926,0.354841506,-12.20154666,6.411,0.354841506,0.360197858,0.0,Mature,0.0,17.43,0.258,-0.004192127,0.0,Mature,0.0,
2021-12-27,0.667528576,0.046623976,,-12.1832422,6.411,0.354841506,0.357835882,0.0,Mature,0.0,17.43,0.258,0.0,0.0,Mature,0.0,
2021-12-28,2.438028732,0.601209744,,-12.16493773,6.411,0.354841506,0.357237007,0.0,Mature,0.0,17.43,0.258,0.0,0.0,Mature,0.0,
2021-12-29,14.78723851,0.702924898,,-12.14663327,6.411,0.354841506,0.356638132,0.0,Mature,0.0,17.43,0.258,0.0,0.0,Mature,0.0,
2021-12-30,5.015867477,0.664585581,,-12.12832881,6.411,0.354841506,0.356039256,0.0,Mature,0.0,17.88,0.232,0.0,0.0,Mature,0.0,
2021-12-31,0.0,0.010431197,0.407230039,-12.11002434,6.411,0.407230039,0.362924457,0.0,Mature,0.0,17.88,0.232,0.052388534,0.0,Mature,0.0,
2022-01-01,0.0,0.0,,-11.97802753,6.411,0.407230039,0.369809658,0.0,Mature,0.0,17.88,0.232,0.0,0.0,Mature,0.0,
2022-01-02,0.0,0.003361897,,-11.84603072,6.411,0.407230039,0.377293734,0.0,Mature,0.0,17.88,0.232,0.0,0.0,Mature,0.0,
2022-01-03,0.0,0.005548911,,-11.71403392,6.411,0.407230039,0.384777811,0.0,Mature,0.0,17.88,0.232,0.0,0.0,Mature,0.0,
2022-01-04,0.0,0.0,,-11.58203711,6.411,0.407230039,0.392261887,0.0,Mature,0.0,17.19,0.211,0.0,0.0,Mature,0.0,
2022-01-05,0.0,0.254912534,0.429566298,-11.4500403,6.411,0.429566298,0.402936857,0.0,Mature,0.0,17.19,0.211,0.022336259,0.0,Mature,0.0,
2022-01-06,0.0,0.103345914,,-11.43082996,6.411,0.429566298,0.413611828,0.0,Mature,0.0,17.19,0.211,0.0,0.0,Mature,0.0,
2022-01-07,0.202472701,0.0,,-11.41161963,6.411,0.429566298,0.416802722,0.0,Mature,0.0,17.19,0.211,0.0,0.0,Mature,0.0,
2022-01-08,0.0,0.0,,-11.39240929,6.411,0.429566298,0.419993616,0.0,Mature,0.0,17.19,0.211,0.0,0.0,Mature,0.0,
2022-01-09,0.248665772,0.07015008,,-11.37319895,6.411,0.429566298,0.42318451,0.0,Mature,0.0,19.2,0.194,0.0,0.0,Mature,0.0,
2022-01-10,1.914682736,0.17479799,0.41927602,-11.35398862,6.411,0.41927602,0.424905364,0.0,Mature,0.0,19.2,0.194,-0.010290279,0.0,Mature,0.0,
2022-01-11,10.1273873,7.500120816,,-11.31821497,6.411,0.41927602,0.426626219,0.0,Mature,0.0,19.2,0.194,0.0,0.0,Mature,0.0,
2022-01-12,2.074929009,5.356430046,,-11.28244132,6.411,0.41927602,0.425156179,0.0,Mature,0.0,19.2,0.194,0.0,0.0,Mature,0.0,
2022-01-13,0.143624218,0.0,,-11.24666767,6.382,0.41927602,0.423686139,0.0,Mature,0.0,19.2,0.194,0.0,0.0,Mature,0.0,
2022-01-14,1.357730342,5.814854306,,-11.21089402,6.382,0.41927602,0.422216099,0.0,Mature,0.0,17.56,0.315,0.0,0.0,Mature,0.0,
2022-01-15,0.037446209,0.00542151,0.448023656,-11.17512037,6.382,0.448023656,0.424852865,0.0,Mature,0.0,17.56,0.315,0.028747636,0.0,Mature,0.0,
2022-01-16,0.0,0.00087642,,-11.10283556,6.382,0.448023656,0.42748963,0.0,Mature,0.0,17.56,0.315,0.0,0.0,Mature,0.0,
2022-01-17,0.000152854,0.0,,-11.03055076,6.382,0.448023656,0.431596435,0.0,Mature,0.0,17.56,0.315,0.0,0.0,Mature,0.0,
2022-01-18,0.000676207,0.078450245,,-10.95826596,6.382,0.448023656,0.43570324,0.0,Mature,0.0,17.56,0.315,0.0,0.0,Mature,0.0,
2022-01-19,0.0,0.005007318,,-10.88598115,6.382,0.448023656,0.439810046,0.0,Mature,0.0,18.05,0.257,0.0,0.0,Mature,0.0,
2022-01-20,0.0,0.00681133,0.399028672,-10.81369635,6.382,0.399028672,0.436917567,0.0,Mature,0.0,18.05,0.257,-0.048994984,0.0,Mature,0.0,
2022-01-21,0.0,0.152533321,,-10.80729068,6.382,0.399028672,0.434025089,0.0,Mature,0.0,18.05,0.257,0.0,0.0,Mature,0.0,
2022-01-22,0.060368284,0.083658643,,-10.800885,6.382,0.399028672,0.427025806,0.0,Mature,0.0,18.05,0.257,0.0,0.0,Mature,0.0,
2022-01-23,2.508160907,0.726717419,,-10.79447932,6.382,0.399028672,0.420026522,0.0,Mature,0.0,18.05,0.257,0.0,0.0,Mature,0.0,
2022-01-24,0.0,0.0,,-10.78807365,6.382,0.399028672,0.413027239,0.0,Mature,0.0,17.89,0.246,0.0,0.0,Mature,0.0,
2022-01-25,0.0,0.692836649,0.524329873,-10.78166797,6.382,0.524329873,0.423928127,0.0,Mature,0.0,17.89,0.246,0.125301201,0.0,Mature,0.0,
